"ZipCode","Type","City","State","IsPrimaryCity"
"45406","Standard","DAYTON","OH","1"
"45406","Standard","TROTWOOD","OH","0"
"45409","Standard","DAYTON","OH","1"
"45409","Standard","KETTERING","OH","0"
"45409","Standard","MORAINE","OH","0"
"45410","Standard","DAYTON","OH","1"
"45412","Unique","DAYTON","OH","1"
"45413","POBox","DAYTON","OH","1"
"45414","Standard","DAYTON","OH","1"
"45415","Standard","DAYTON","OH","1"
"45416","Standard","DAYTON","OH","1"
"45416","Standard","TROTWOOD","OH","0"
"45417","Standard","DAYTON","OH","1"
"45419","Standard","DAYTON","OH","1"
"45419","Standard","KETTERING","OH","0"
"45420","Standard","DAYTON","OH","1"
"45420","Standard","KETTERING","OH","0"
"45422","Unique","DAYTON","OH","1"
"45423","Standard","DAYTON","OH","1"
"45424","Standard","DAYTON","OH","1"
"45426","Standard","DAYTON","OH","1"
"45426","Standard","TROTWOOD","OH","0"
"45428","POBox","DAYTON","OH","1"
"45429","Standard","DAYTON","OH","1"
"45429","Standard","CENTERVILLE","OH","0"
"45429","Standard","KETTERING","OH","0"
"45430","Standard","DAYTON","OH","1"
"45431","Standard","DAYTON","OH","1"
"45432","Standard","DAYTON","OH","1"
"45433","Standard","DAYTON","OH","1"
"45433","Standard","WP AIR BASE","OH","0"
"45433","Standard","WPAFB","OH","0"
"45433","Standard","WRIGHT PAT","OH","0"
"45433","Standard","WRIGHT PATTER","OH","0"
"45433","Standard","WRIGHT PATTERSON AFB","OH","0"
"45434","Standard","DAYTON","OH","1"
"45435","Unique","DAYTON","OH","1"
"45437","POBox","DAYTON","OH","1"
"45439","Standard","DAYTON","OH","1"
"45439","Standard","KETTERING","OH","0"
"45439","Standard","MORAINE","OH","0"
"45439","Standard","W CARROLLTON","OH","0"
"45439","Standard","WEST CARROLLTON","OH","0"
"45439","Standard","WEST CARROLLTON CITY","OH","0"
"45440","Standard","DAYTON","OH","1"
"45441","POBox","DAYTON","OH","1"
"45448","Unique","DAYTON","OH","1"
"45449","Standard","DAYTON","OH","1"
"45449","Standard","W CARROLLTON","OH","0"
"45449","Standard","WEST CARROLLTON","OH","0"
"45449","Standard","WEST CARROLLTON CITY","OH","0"
"45458","Standard","DAYTON","OH","1"
"45458","Standard","CENTERVILLE","OH","0"
"45458","Standard","SUGARCREEK TOWNSHIP","OH","0"
"45458","Standard","SUGARCRK TWP","OH","0"
"45458","Standard","WASHINGTN TWP","OH","0"
"45458","Standard","WASHINGTON TOWNSHIP","OH","0"
"45459","Standard","DAYTON","OH","1"
"45459","Standard","CENTERVILLE","OH","0"
"45459","Standard","KETTERING","OH","0"
"45459","Standard","MORAINE","OH","0"
"45459","Standard","WASHINGTN TWP","OH","0"
"45459","Standard","WASHINGTON TOWNSHIP","OH","0"
"45469","Unique","DAYTON","OH","1"
"45470","Unique","DAYTON","OH","1"
"45475","POBox","DAYTON","OH","1"
"45479","Standard","DAYTON","OH","1"
"45481","Unique","DAYTON","OH","1"
"45482","Unique","DAYTON","OH","1"
"45490","POBox","DAYTON","OH","1"
"45501","POBox","SPRINGFIELD","OH","1"
"45502","Standard","SPRINGFIELD","OH","1"
"45503","Standard","SPRINGFIELD","OH","1"
"45504","Standard","SPRINGFIELD","OH","1"
"45505","Standard","SPRINGFIELD","OH","1"
"45506","Standard","SPRINGFIELD","OH","1"
"45601","Standard","CHILLICOTHE","OH","1"
"45612","Standard","BAINBRIDGE","OH","1"
"45613","Standard","BEAVER","OH","1"
"45614","Standard","BIDWELL","OH","1"
"45616","Standard","BLUE CREEK","OH","1"
"45617","POBox","BOURNEVILLE","OH","1"
"45618","POBox","CHERRY FORK","OH","1"
"45619","Standard","CHESAPEAKE","OH","1"
"45620","Standard","CHESHIRE","OH","1"
"45621","POBox","COALTON","OH","1"
"45622","Standard","CREOLA","OH","1"
"45623","Standard","CROWN CITY","OH","1"
"45624","POBox","CYNTHIANA","OH","1"
"45628","Standard","FRANKFORT","OH","1"
"45629","Standard","FRANKLIN FURNACE","OH","1"
"45630","POBox","FRIENDSHIP","OH","1"
"45631","Standard","GALLIPOLIS","OH","1"
"45633","POBox","HALLSVILLE","OH","1"
"45634","Standard","HAMDEN","OH","1"
"45636","POBox","HAVERHILL","OH","1"
"45638","Standard","IRONTON","OH","1"
"45638","Standard","COAL GROVE","OH","0"
"45638","Standard","HANGING ROCK","OH","0"
"45640","Standard","JACKSON","OH","1"
"45642","POBox","JASPER","OH","1"
"45643","POBox","KERR","OH","1"
"45644","Standard","KINGSTON","OH","1"
"45645","Standard","KITTS HILL","OH","1"
"45646","Standard","LATHAM","OH","1"
"45647","Standard","LONDONDERRY","OH","1"
"45648","Standard","LUCASVILLE","OH","1"
"45650","Standard","LYNX","OH","1"
"45651","Standard","MC ARTHUR","OH","1"
"45652","Standard","MC DERMOTT","OH","1"
"45653","Standard","MINFORD","OH","1"
"45654","Standard","NEW PLYMOUTH","OH","1"
"45656","Standard","OAK HILL","OH","1"
"45657","Standard","OTWAY","OH","1"
"45658","Standard","PATRIOT","OH","1"
"45659","Standard","PEDRO","OH","1"
"45660","Standard","PEEBLES","OH","1"
"45661","Standard","PIKETON","OH","1"
"45662","Standard","PORTSMOUTH","OH","1"
"45662","Standard","NEW BOSTON","OH","0"
"45662","Standard","SCIOTOVILLE","OH","0"
"45663","Standard","WEST PORTSMOUTH","OH","1"
"45663","Standard","PORTSMOUTH","OH","0"
"45663","Standard","W PORTSMOUTH","OH","0"
"45669","Standard","PROCTORVILLE","OH","1"
"45669","Standard","ATHALIA","OH","0"
"45671","Standard","RARDEN","OH","1"
"45672","Standard","RAY","OH","1"
"45673","Standard","RICHMOND DALE","OH","1"
"45674","POBox","RIO GRANDE","OH","1"
"45675","POBox","ROCK CAMP","OH","1"
"45677","POBox","SCIOTO FURNACE","OH","1"
"45677","POBox","SCIOTO FURNCE","OH","0"
"45678","Standard","SCOTTOWN","OH","1"
"45679","Standard","SEAMAN","OH","1"
"45680","Standard","SOUTH POINT","OH","1"
"45681","Standard","SOUTH SALEM","OH","1"
"45682","Standard","SOUTH WEBSTER","OH","1"
"45683","POBox","STOCKDALE","OH","1"
"45684","Standard","STOUT","OH","1"
"45685","Standard","THURMAN","OH","1"
"45686","Standard","VINTON","OH","1"
"45687","POBox","WAKEFIELD","OH","1"
"45688","Standard","WATERLOO","OH","1"
"45690","Standard","WAVERLY","OH","1"
"45692","Standard","WELLSTON","OH","1"
"45693","Standard","WEST UNION","OH","1"
"45694","Standard","WHEELERSBURG","OH","1"
"45695","Standard","WILKESVILLE","OH","1"
"45695","Standard","RADCLIFF","OH","0"
"45696","Standard","WILLOW WOOD","OH","1"
"45697","Standard","WINCHESTER","OH","1"
"45698","POBox","ZALESKI","OH","1"
"45699","Unique","LUCASVILLE","OH","1"
"45701","Standard","ATHENS","OH","1"
"45710","Standard","ALBANY","OH","1"
"45711","Standard","AMESVILLE","OH","1"
"45712","POBox","BARLOW","OH","1"
"45713","POBox","BARTLETT","OH","1"
"45714","Standard","BELPRE","OH","1"
"45715","Standard","BEVERLY","OH","1"
"45716","POBox","BUCHTEL","OH","1"
"45717","POBox","CARBONDALE","OH","1"
"45719","POBox","CHAUNCEY","OH","1"
"45720","POBox","CHESTER","OH","1"
"45721","Standard","COAL RUN","OH","1"
"45723","Standard","COOLVILLE","OH","1"
"45724","Standard","CUTLER","OH","1"
"45727","Standard","DEXTER CITY","OH","1"
"45729","Standard","FLEMING","OH","1"
"45732","Standard","GLOUSTER","OH","1"
"45734","Standard","GRAYSVILLE","OH","1"
"45734","Standard","RINARD MILLS","OH","0"
"45735","Standard","GUYSVILLE","OH","1"
"45739","POBox","HOCKINGPORT","OH","1"
"45740","POBox","JACKSONVILLE","OH","1"
"45741","Standard","LANGSVILLE","OH","1"
"45741","Standard","DEXTER","OH","0"
"45742","Standard","LITTLE HOCKING","OH","1"
"45742","Standard","LITTLE HOCKNG","OH","0"
"45743","Standard","LONG BOTTOM","OH","1"
"45744","Standard","LOWELL","OH","1"
"45745","Standard","LOWER SALEM","OH","1"
"45745","Standard","WARNER","OH","0"
"45746","Standard","MACKSBURG","OH","1"
"45746","Standard","ELBA","OH","0"
"45750","Standard","MARIETTA","OH","1"
"45760","Standard","MIDDLEPORT","OH","1"
"45761","Standard","MILLFIELD","OH","1"
"45764","Standard","NELSONVILLE","OH","1"
"45766","Standard","NEW MARSHFIELD","OH","1"
"45766","Standard","NEW MARSHFLD","OH","0"
"45767","Standard","NEW MATAMORAS","OH","1"
"45767","Standard","FLY","OH","0"
"45767","Standard","MATAMORAS","OH","0"
"45767","Standard","RINARD MILLS","OH","0"
"45768","Standard","NEWPORT","OH","1"
"45769","Standard","POMEROY","OH","1"
"45770","Standard","PORTLAND","OH","1"
"45771","Standard","RACINE","OH","1"
"45772","Standard","REEDSVILLE","OH","1"
"45773","Standard","RENO","OH","1"
"45775","Standard","RUTLAND","OH","1"
"45776","Standard","SHADE","OH","1"
"45777","POBox","SHARPSBURG","OH","1"
"45778","Standard","STEWART","OH","1"
"45779","POBox","SYRACUSE","OH","1"
"45780","Standard","THE PLAINS","OH","1"
"45782","POBox","TRIMBLE","OH","1"
"45783","POBox","TUPPERS PLAINS","OH","1"
"45783","POBox","TUPPERS PLNS","OH","0"
"45784","Standard","VINCENT","OH","1"
"45786","Standard","WATERFORD","OH","1"
"45787","POBox","WATERTOWN","OH","1"
"45788","Standard","WHIPPLE","OH","1"
"45789","Standard","WINGETT RUN","OH","1"
"45801","Standard","LIMA","OH","1"
"45802","POBox","LIMA","OH","1"
"45804","Standard","LIMA","OH","1"
"45805","Standard","LIMA","OH","1"
"45806","Standard","LIMA","OH","1"
"45806","Standard","CRIDERSVILLE","OH","0"
"45806","Standard","FORT SHAWNEE","OH","0"
"45807","Standard","LIMA","OH","1"
"45807","Standard","ELIDA","OH","0"
"45808","Standard","BEAVERDAM","OH","1"
"45809","Standard","GOMER","OH","1"
"45809","Standard","LIMA","OH","0"
"45810","Standard","ADA","OH","1"
"45812","Standard","ALGER","OH","1"
"45813","Standard","ANTWERP","OH","1"
"45814","Standard","ARLINGTON","OH","1"
"45815","POBox","BELMORE","OH","1"
"45815","POBox","LEIPSIC","OH","0"
"45816","POBox","BENTON RIDGE","OH","1"
"45817","Standard","BLUFFTON","OH","1"
"45819","Standard","BUCKLAND","OH","1"
"45819","Standard","LIMA","OH","0"
"45820","POBox","CAIRO","OH","1"
"45821","Standard","CECIL","OH","1"
"45822","Standard","CELINA","OH","1"
"45822","Standard","CARTHAGENA","OH","0"
"45826","POBox","CHICKASAW","OH","1"
"45826","POBox","CELINA","OH","0"
"45827","Standard","CLOVERDALE","OH","1"
"45828","Standard","COLDWATER","OH","1"
"45830","Standard","COLUMBUS GROVE","OH","1"
"45831","Standard","CONTINENTAL","OH","1"
"45832","Standard","CONVOY","OH","1"
"45833","Standard","DELPHOS","OH","1"
"45835","Standard","DOLA","OH","1"
"45836","Standard","DUNKIRK","OH","1"
"45837","POBox","DUPONT","OH","1"
"45837","POBox","CONTINENTAL","OH","0"
"45838","POBox","ELGIN","OH","1"
"45839","POBox","FINDLAY","OH","1"
"45840","Standard","FINDLAY","OH","1"
"45841","Standard","JENERA","OH","1"
"45843","Standard","FOREST","OH","1"
"45844","Standard","FORT JENNINGS","OH","1"
"45845","Standard","FORT LORAMIE","OH","1"
"45846","Standard","FORT RECOVERY","OH","1"
"45848","POBox","GLANDORF","OH","1"
"45849","Standard","GROVER HILL","OH","1"
"45850","Standard","HARROD","OH","1"
"45851","Standard","HAVILAND","OH","1"
"45853","POBox","KALIDA","OH","1"
"45854","POBox","LAFAYETTE","OH","1"
"45855","POBox","LATTY","OH","1"
"45856","Standard","LEIPSIC","OH","1"
"45858","Standard","MC COMB","OH","1"
"45859","POBox","MC GUFFEY","OH","1"
"45860","Standard","MARIA STEIN","OH","1"
"45861","POBox","MELROSE","OH","1"
"45862","Standard","MENDON","OH","1"
"45863","Standard","MIDDLE POINT","OH","1"
"45864","POBox","MILLER CITY","OH","1"
"45865","Standard","MINSTER","OH","1"
"45866","POBox","MONTEZUMA","OH","1"
"45867","Standard","MOUNT BLANCHARD","OH","1"
"45867","Standard","MT BLANCHARD","OH","0"
"45868","Standard","MOUNT CORY","OH","1"
"45869","Standard","NEW BREMEN","OH","1"
"45870","POBox","NEW HAMPSHIRE","OH","1"
"45871","Standard","NEW KNOXVILLE","OH","1"
"45872","Standard","NORTH BALTIMORE","OH","1"
"45873","Standard","OAKWOOD","OH","1"
"45873","Standard","MELROSE","OH","0"
"45874","Standard","OHIO CITY","OH","1"
"45875","Standard","OTTAWA","OH","1"
"45875","Standard","GILBOA","OH","0"
"45876","POBox","OTTOVILLE","OH","1"
"45877","Standard","PANDORA","OH","1"
"45879","Standard","PAULDING","OH","1"
"45879","Standard","BROUGHTON","OH","0"
"45880","Standard","PAYNE","OH","1"
"45881","Standard","RAWSON","OH","1"
"45882","Standard","ROCKFORD","OH","1"
"45883","Standard","SAINT HENRY","OH","1"
"45884","POBox","SAINT JOHNS","OH","1"
"45885","Standard","SAINT MARYS","OH","1"
"45886","Standard","SCOTT","OH","1"
"45887","Standard","SPENCERVILLE","OH","1"
"45888","POBox","UNIOPOLIS","OH","1"
"45889","Standard","VAN BUREN","OH","1"
"45890","Standard","VANLUE","OH","1"
"45891","Standard","VAN WERT","OH","1"
"45893","POBox","VAUGHNSVILLE","OH","1"
"45894","Standard","VENEDOCIA","OH","1"
"45895","Standard","WAPAKONETA","OH","1"
"45896","Standard","WAYNESFIELD","OH","1"
"45897","Standard","WILLIAMSTOWN","OH","1"
"45898","Standard","WILLSHIRE","OH","1"
"45899","POBox","WREN","OH","1"
"45999","Unique","CINCINNATI","OH","1"
"46001","Standard","ALEXANDRIA","IN","1"
"46011","Standard","ANDERSON","IN","1"
"46011","Standard","COUNTRY CLUB HEIGHTS","IN","0"
"46011","Standard","CTRY CLB HGTS","IN","0"
"46011","Standard","RIVER FOREST","IN","0"
"46011","Standard","WOODLAWN HEIGHTS","IN","0"
"46011","Standard","WOODLAWN HGTS","IN","0"
"46012","Standard","ANDERSON","IN","1"
"46013","Standard","ANDERSON","IN","1"
"46014","POBox","ANDERSON","IN","1"
"46015","POBox","ANDERSON","IN","1"
"46016","Standard","ANDERSON","IN","1"
"46017","Standard","ANDERSON","IN","1"
"46017","Standard","CHESTERFIELD","IN","0"
"46018","POBox","ANDERSON","IN","1"
"46030","Standard","ARCADIA","IN","1"
"46031","Standard","ATLANTA","IN","1"
"46032","Standard","CARMEL","IN","1"
"46033","Standard","CARMEL","IN","1"
"46034","Standard","CICERO","IN","1"
"46034","Standard","WESTFIELD","IN","0"
"46035","Standard","COLFAX","IN","1"
"46036","Standard","ELWOOD","IN","1"
"46037","Standard","FISHERS","IN","1"
"46038","Standard","FISHERS","IN","1"
"46039","Standard","FOREST","IN","1"
"46040","Standard","FORTVILLE","IN","1"
"46040","Standard","FISHERS","IN","0"
"46041","Standard","FRANKFORT","IN","1"
"46041","Standard","HILLISBURG","IN","0"
"46044","Standard","FRANKTON","IN","1"
"46045","POBox","GOLDSMITH","IN","1"
"46047","POBox","HOBBS","IN","1"
"46048","Standard","INGALLS","IN","1"
"46049","Standard","KEMPTON","IN","1"
"46050","Standard","KIRKLIN","IN","1"
"46051","Standard","LAPEL","IN","1"
"46052","Standard","LEBANON","IN","1"
"46052","Standard","ULEN","IN","0"
"46055","Standard","MC CORDSVILLE","IN","1"
"46056","Standard","MARKLEVILLE","IN","1"
"46057","Standard","MICHIGANTOWN","IN","1"
"46058","Standard","MULBERRY","IN","1"
"46058","Standard","FRANKFORT","IN","0"
"46060","Standard","NOBLESVILLE","IN","1"
"46061","POBox","NOBLESVILLE","IN","1"
"46062","Standard","NOBLESVILLE","IN","1"
"46062","Standard","WESTFIELD","IN","0"
"46063","POBox","ORESTES","IN","1"
"46064","Standard","PENDLETON","IN","1"
"46065","Standard","ROSSVILLE","IN","1"
"46067","POBox","SEDALIA","IN","1"
"46068","Standard","SHARPSVILLE","IN","1"
"46069","Standard","SHERIDAN","IN","1"
"46070","Standard","SUMMITVILLE","IN","1"
"46071","Standard","THORNTOWN","IN","1"
"46072","Standard","TIPTON","IN","1"
"46074","Standard","WESTFIELD","IN","1"
"46074","Standard","CARMEL","IN","0"
"46075","Standard","WHITESTOWN","IN","1"
"46076","Standard","WINDFALL","IN","1"
"46077","Standard","ZIONSVILLE","IN","1"
"46082","POBox","CARMEL","IN","1"
"46085","Unique","FISHERS","IN","1"
"46102","POBox","ADVANCE","IN","1"
"46103","POBox","AMO","IN","1"
"46104","Standard","ARLINGTON","IN","1"
"46105","Standard","BAINBRIDGE","IN","1"
"46106","Standard","BARGERSVILLE","IN","1"
"46107","Standard","BEECH GROVE","IN","1"
"46110","Standard","BOGGSTOWN","IN","1"
"46111","POBox","BROOKLYN","IN","1"
"46112","Standard","BROWNSBURG","IN","1"
"46113","Standard","CAMBY","IN","1"
"46115","Standard","CARTHAGE","IN","1"
"46117","Standard","CHARLOTTESVILLE","IN","1"
"46117","Standard","CHARLOTTESVLE","IN","0"
"46118","Standard","CLAYTON","IN","1"
"46120","Standard","CLOVERDALE","IN","1"
"46121","Standard","COATESVILLE","IN","1"
"46122","Standard","DANVILLE","IN","1"
"46123","Standard","AVON","IN","1"
"46124","Standard","EDINBURGH","IN","1"
"46124","Standard","ATTERBURY","IN","0"
"46124","Standard","CAMP ATTERBRY","IN","0"
"46124","Standard","CAMP ATTERBURY","IN","0"
"46124","Standard","CAMP ATTRBRY","IN","0"
"46125","POBox","EMINENCE","IN","1"
"46126","Standard","FAIRLAND","IN","1"
"46127","Standard","FALMOUTH","IN","1"
"46128","Standard","FILLMORE","IN","1"
"46129","POBox","FINLY","IN","1"
"46130","Standard","FOUNTAINTOWN","IN","1"
"46131","Standard","FRANKLIN","IN","1"
"46133","Standard","GLENWOOD","IN","1"
"46135","Standard","GREENCASTLE","IN","1"
"46140","Standard","GREENFIELD","IN","1"
"46142","Standard","GREENWOOD","IN","1"
"46143","Standard","GREENWOOD","IN","1"
"46144","POBox","GWYNNEVILLE","IN","1"
"46146","Standard","HOMER","IN","1"
"46147","Standard","JAMESTOWN","IN","1"
"46148","Standard","KNIGHTSTOWN","IN","1"
"46149","Standard","LIZTON","IN","1"
"46150","Standard","MANILLA","IN","1"
"46151","Standard","MARTINSVILLE","IN","1"
"46154","POBox","MAXWELL","IN","1"
"46155","POBox","MAYS","IN","1"
"46156","Standard","MILROY","IN","1"
"46157","Standard","MONROVIA","IN","1"
"46158","Standard","MOORESVILLE","IN","1"
"46160","Standard","MORGANTOWN","IN","1"
"46161","Standard","MORRISTOWN","IN","1"
"46162","Standard","NEEDHAM","IN","1"
"46163","Standard","NEW PALESTINE","IN","1"
"46164","Standard","NINEVEH","IN","1"
"46164","Standard","PRINCES LAKES","IN","0"
"46165","Standard","NORTH SALEM","IN","1"
"46166","Standard","PARAGON","IN","1"
"46167","Standard","PITTSBORO","IN","1"
"46168","Standard","PLAINFIELD","IN","1"
"46168","Standard","CARTERSBURG","IN","0"
"46170","Standard","PUTNAMVILLE","IN","1"
"46171","Standard","REELSVILLE","IN","1"
"46172","Standard","ROACHDALE","IN","1"
"46173","Standard","RUSHVILLE","IN","1"
"46175","Standard","RUSSELLVILLE","IN","1"
"46176","Standard","SHELBYVILLE","IN","1"
"46180","Standard","STILESVILLE","IN","1"
"46181","Standard","TRAFALGAR","IN","1"
"46182","Standard","WALDRON","IN","1"
"46183","POBox","WEST NEWTON","IN","1"
"46184","Standard","WHITELAND","IN","1"
"46184","Standard","NEW WHITELAND","IN","0"
"46186","Standard","WILKINSON","IN","1"
"46197","Unique","PLAINFIELD","IN","1"
"46201","Standard","INDIANAPOLIS","IN","1"
"46202","Standard","INDIANAPOLIS","IN","1"
"46203","Standard","INDIANAPOLIS","IN","1"
"46204","Standard","INDIANAPOLIS","IN","1"
"46205","Standard","INDIANAPOLIS","IN","1"
"46206","POBox","INDIANAPOLIS","IN","1"
"46207","POBox","INDIANAPOLIS","IN","1"
"46208","Standard","INDIANAPOLIS","IN","1"
"46208","Standard","ROCKY RIPPLE","IN","0"
"46209","Unique","INDIANAPOLIS","IN","1"
"46211","Unique","INDIANAPOLIS","IN","1"
"46213","Unique","INDIANAPOLIS","IN","1"
"46214","Standard","INDIANAPOLIS","IN","1"
"46214","Standard","EAGLE CREEK","IN","0"
"46216","Standard","INDIANAPOLIS","IN","1"
"46217","Standard","INDIANAPOLIS","IN","1"
"46217","Standard","SOUTHPORT","IN","0"
"46218","Standard","INDIANAPOLIS","IN","1"
"46219","Standard","INDIANAPOLIS","IN","1"
"46220","Standard","INDIANAPOLIS","IN","1"
"46221","Standard","INDIANAPOLIS","IN","1"
"46222","Standard","INDIANAPOLIS","IN","1"
"46224","Standard","INDIANAPOLIS","IN","1"
"46225","Standard","INDIANAPOLIS","IN","1"
"46226","Standard","INDIANAPOLIS","IN","1"
"46226","Standard","LAWRENCE","IN","0"
"46227","Standard","INDIANAPOLIS","IN","1"
"46227","Standard","HOMECROFT","IN","0"
"46227","Standard","SOUTHPORT","IN","0"
"46228","Standard","INDIANAPOLIS","IN","1"
"46228","Standard","CROWS NEST","IN","0"
"46228","Standard","N CROWS NEST","IN","0"
"46228","Standard","NORTH CROWS NEST","IN","0"
"46228","Standard","SPRING HILLS","IN","0"
"46228","Standard","WYNNEDALE","IN","0"
"46229","Standard","INDIANAPOLIS","IN","1"
"46229","Standard","CUMBERLAND","IN","0"
"46230","POBox","INDIANAPOLIS","IN","1"
"46231","Standard","INDIANAPOLIS","IN","1"
"46234","Standard","INDIANAPOLIS","IN","1"
"46234","Standard","CLERMONT","IN","0"
"46235","Standard","INDIANAPOLIS","IN","1"
"46235","Standard","OAKLANDON","IN","0"
"46236","Standard","INDIANAPOLIS","IN","1"
"46236","Standard","OAKLANDON","IN","0"
"46237","Standard","INDIANAPOLIS","IN","1"
"46237","Standard","SOUTHPORT","IN","0"
"46239","Standard","INDIANAPOLIS","IN","1"
"46239","Standard","WANAMAKER","IN","0"
"46240","Standard","INDIANAPOLIS","IN","1"
"46240","Standard","NORA","IN","0"
"46240","Standard","WILLIAMS CREEK","IN","0"
"46240","Standard","WILLIAMS CRK","IN","0"
"46241","Standard","INDIANAPOLIS","IN","1"
"46242","POBox","INDIANAPOLIS","IN","1"
"46244","POBox","INDIANAPOLIS","IN","1"
"46247","POBox","INDIANAPOLIS","IN","1"
"46247","POBox","SOUTHPORT","IN","0"
"46249","Unique","INDIANAPOLIS","IN","1"
"46250","Standard","INDIANAPOLIS","IN","1"
"46250","Standard","CASTLETON","IN","0"
"46251","POBox","INDIANAPOLIS","IN","1"
"46253","POBox","INDIANAPOLIS","IN","1"
"46253","POBox","EAGLE CREEK","IN","0"
"46254","Standard","INDIANAPOLIS","IN","1"
"46254","Standard","EAGLE CREEK","IN","0"
"46255","Unique","INDIANAPOLIS","IN","1"
"46256","Standard","INDIANAPOLIS","IN","1"
"46256","Standard","CASTLETON","IN","0"
"46259","Standard","INDIANAPOLIS","IN","1"
"46259","Standard","ACTON","IN","0"
"46260","Standard","INDIANAPOLIS","IN","1"
"46260","Standard","MERIDIAN HILLS","IN","0"
"46260","Standard","MERIDIAN HLS","IN","0"
"46260","Standard","NORA","IN","0"
"46262","Unique","INDIANAPOLIS","IN","1"
"46266","Unique","INDIANAPOLIS","IN","1"
"46268","Standard","INDIANAPOLIS","IN","1"
"46268","Standard","NEW AUGUSTA","IN","0"
"46274","Unique","INDIANAPOLIS","IN","1"
"46275","Unique","INDIANAPOLIS","IN","1"
"46277","Unique","INDIANAPOLIS","IN","1"
"46278","Standard","INDIANAPOLIS","IN","1"
"46280","Standard","INDIANAPOLIS","IN","1"
"46280","Standard","NORA","IN","0"
"46282","Standard","INDIANAPOLIS","IN","1"
"46283","Unique","INDIANAPOLIS","IN","1"
"46285","Unique","INDIANAPOLIS","IN","1"
"46290","Standard","INDIANAPOLIS","IN","1"
"46290","Standard","NORA","IN","0"
"46291","Unique","INDIANAPOLIS","IN","1"
"46295","Unique","INDIANAPOLIS","IN","1"
"46296","Unique","INDIANAPOLIS","IN","1"
"46298","Unique","INDIANAPOLIS","IN","1"
"46301","POBox","BEVERLY SHORES","IN","1"
"46301","POBox","BEVERLY SHRS","IN","0"
"46302","POBox","BOONE GROVE","IN","1"
"46303","Standard","CEDAR LAKE","IN","1"
"46304","Standard","CHESTERTON","IN","1"
"46304","Standard","BURNS HARBOR","IN","0"
"46304","Standard","DUNE ACRES","IN","0"
"46304","Standard","PORTER","IN","0"
"46307","Standard","CROWN POINT","IN","1"
"46308","POBox","CROWN POINT","IN","1"
"46310","Standard","DEMOTTE","IN","1"
"46311","Standard","DYER","IN","1"
"46312","Standard","EAST CHICAGO","IN","1"
"46319","Standard","GRIFFITH","IN","1"
"46320","Standard","HAMMOND","IN","1"
"46321","Standard","MUNSTER","IN","1"
"46321","Standard","HAMMOND","IN","0"
"46322","Standard","HIGHLAND","IN","1"
"46322","Standard","HAMMOND","IN","0"
"46323","Standard","HAMMOND","IN","1"
"46324","Standard","HAMMOND","IN","1"
"46325","POBox","HAMMOND","IN","1"
"46327","Standard","HAMMOND","IN","1"
"46340","Standard","HANNA","IN","1"
"46341","Standard","HEBRON","IN","1"
"46342","Standard","HOBART","IN","1"
"46342","Standard","NEW CHICAGO","IN","0"
"46345","POBox","KINGSBURY","IN","1"
"46346","POBox","KINGSFORD HEIGHTS","IN","1"
"46346","POBox","KINGSFORD HTS","IN","0"
"46347","Standard","KOUTS","IN","1"
"46348","Standard","LA CROSSE","IN","1"
"46349","Standard","LAKE VILLAGE","IN","1"
"46350","Standard","LA PORTE","IN","1"
"46350","Standard","LAPORTE","IN","0"
"46352","POBox","LA PORTE","IN","1"
"46355","POBox","LEROY","IN","1"
"46356","Standard","LOWELL","IN","1"
"46360","Standard","MICHIGAN CITY","IN","1"
"46361","POBox","MICHIGAN CITY","IN","1"
"46365","Standard","MILL CREEK","IN","1"
"46366","Standard","NORTH JUDSON","IN","1"
"46368","Standard","PORTAGE","IN","1"
"46368","Standard","OGDEN DUNES","IN","0"
"46371","Standard","ROLLING PRAIRIE","IN","1"
"46371","Standard","ROLLING PR","IN","0"
"46372","POBox","ROSELAWN","IN","1"
"46373","Standard","SAINT JOHN","IN","1"
"46374","Standard","SAN PIERRE","IN","1"
"46375","Standard","SCHERERVILLE","IN","1"
"46376","POBox","SCHNEIDER","IN","1"
"46377","POBox","SHELBY","IN","1"
"46379","POBox","SUMAVA RESORTS","IN","1"
"46379","POBox","SUMAVA RSTS","IN","0"
"46380","POBox","TEFFT","IN","1"
"46380","POBox","WHEATFIELD","IN","0"
"46381","Standard","THAYER","IN","1"
"46382","Standard","UNION MILLS","IN","1"
"46383","Standard","VALPARAISO","IN","1"
"46384","POBox","VALPARAISO","IN","1"
"46384","POBox","VALPO","IN","0"
"46385","Standard","VALPARAISO","IN","1"
"46385","Standard","VALPO","IN","0"
"46390","Standard","WANATAH","IN","1"
"46391","Standard","WESTVILLE","IN","1"
"46391","Standard","OTIS","IN","0"
"46392","Standard","WHEATFIELD","IN","1"
"46393","POBox","WHEELER","IN","1"
"46394","Standard","WHITING","IN","1"
"46401","POBox","GARY","IN","1"
"46402","Standard","GARY","IN","1"
"46403","Standard","GARY","IN","1"
"46404","Standard","GARY","IN","1"
"46405","Standard","LAKE STATION","IN","1"
"46405","Standard","GARY","IN","0"
"46406","Standard","GARY","IN","1"
"46407","Standard","GARY","IN","1"
"46408","Standard","GARY","IN","1"
"46409","Standard","GARY","IN","1"
"46410","Standard","MERRILLVILLE","IN","1"
"46410","Standard","GARY","IN","0"
"46411","POBox","MERRILLVILLE","IN","1"
"46411","POBox","GARY","IN","0"
